4.929276,0.72765619,0.66688067,0.00905506,0.16032676,0.381,0.782,0.09,-52.856,44.678,-41.809
4.949158,0.73043978,0.66340184,0.01226206,0.16188063,0.353,0.787,0.114,-41.626,46.753,-39.307
4.969104,0.73324817,0.6595369,0.01550241,0.164675,0.346,0.775,0.142,-42.48,56.885,-29.419
4.989049,0.73478651,0.65696114,0.0175554,0.16787693,0.359,0.763,0.167,-22.156,47.791,-16.235
5.008994,0.7354843,0.65508139,0.01800147,0.17206722,0.406,0.748,0.167,-13.367,41.687,-1.099
5.02894,0.73602426,0.65346742,0.01780138,0.17587425,0.376,0.754,0.186,-9.338,32.043,4.761
5.048885,0.73627239,0.65232962,0.01722769,0.17908715,0.363,0.738,0.191,-3.174,23.254,4.7
5.06883,0.73647571,0.65146041,0.01728876,0.18139453,0.383,0.783,0.209,2.014,21.24,-8.484
5.088775,0.73677212,0.65068817,0.01769306,0.18291704,0.37,0.771,0.221,4.456,17.517,-16.174
5.108721,0.73740619,0.64938039,0.01793461,0.18497433,0.371,0.736,0.22,-2.686,21.301,-12.146
5.128666,0.73815036,0.64783496,0.01786444,0.1874162,0.371,0.753,0.223,-6.592,22.034,-6.104
5.148611,0.73910671,0.6460591,0.01791098,0.18975793,0.358,0.756,0.221,-10.62,22.644,-6.287
5.168557,0.73989755,0.64441317,0.01756935,0.19228777,0.365,0.789,0.237,-8.423,20.325,-0.977
5.188502,0.74044389,0.64308518,0.0165633,0.19470474,0.402,0.769,0.246,-4.333,13.855,-1.16
5.208447,0.7408613,0.64197034,0.01507276,0.19690481,0.439,0.812,0.222,-6.897,9.277,-2.014
5.228392,0.74106342,0.64118016,0.01353522,0.1988211,0.416,0.826,0.223,-3.174,5.554,0.366
5.248343,0.74161792,0.64019209,0.0127557,0.1999855,0.409,0.841,0.241,-4.028,6.165,-10.559
5.268283,0.74209505,0.63945562,0.01229452,0.20059979,0.419,0.878,0.248,-0.854,4.333,-17.029
5.288228,0.74251503,0.63884258,0.01174816,0.20103142,0.415,0.87,0.254,0.977,1.77,-17.151
5.308174,0.74275458,0.63845396,0.01108872,0.20141795,0.404,0.882,0.246,2.502,0,-14.343
5.328119,0.74282324,0.63830364,0.01038154,0.2016788,0.376,0.882,0.252,6.287,-2.686,-11.108
5.348064,0.74256277,0.63848913,0.00944353,0.20209637,0.4,0.911,0.244,9.277,-3.479,-9.033
5.368009,0.74182773,0.63905656,0.00800146,0.20306234,0.433,0.93,0.245,14.465,-3.967,-2.563
5.387955,0.74115533,0.63958067,0.00649486,0.20391952,0.438,0.939,0.241,12.939,-5.188,-2.869
5.4079,0.74068969,0.63986427,0.0050745,0.20476034,0.439,0.925,0.26,12.207,-4.761,-4.211
5.427846,0.74038649,0.64008784,0.00372975,0.20518649,0.483,0.982,0.244,7.507,-5.676,-11.475
5.447791,0.74006873,0.6403296,0.00207688,0.20560156,0.511,0.981,0.245,7.263,-7.996,-11.963
5.467736,0.73906964,0.64160275,0.00088465,0.20523447,0.485,0.969,0.225,20.02,-12.329,-17.212
5.487681,0.7382468,0.64294589,0.00011877,0.20399083,0.411,0.881,0.248,25.085,-17.883,-21.973
5.507627,0.73717558,0.64466584,-0.00058213,0.20242977,0.375,0.855,0.229,28.931,-20.874,-21.179
5.527572,0.73633903,0.6461032,-0.0011367,0.2008836,0.297,0.784,0.23,27.161,-20.63,-16.174
5.547517,0.73578012,0.64728022,-0.0012201,0.19913411,0.243,0.726,0.206,22.888,-18.005,-17.761
5.567462,0.73546076,0.64816439,-0.00105329,0.19743165,0.18,0.693,0.213,21.057,-16.357,-13.916
5.587408,0.73595482,0.64808542,-0.00030122,0.19584624,0.119,0.636,0.218,10.132,-9.705,-13.977
5.607353,0.73636329,0.6480794,0.00076786,0.1943235,0.07,0.582,0.203,11.597,-7.202,-11.719
5.627299,0.73643613,0.64806432,0.00111398,0.19409582,0.067,0.577,0.179,9.766,-2.93,5.249
5.647244,0.73646963,0.64796054,0.00108838,0.19431514,0.087,0.54,0.169,8.179,-1.892,8.423
5.667189,0.73698431,0.64723754,0.00129348,0.19477174,0.092,0.56,0.172,-0.122,3.174,7.69
5.687134,0.73801434,0.64584148,0.00192307,0.19549917,0.061,0.542,0.187,-6.653,9.155,8.911
5.70708,0.73953742,0.64392906,0.00376196,0.19602457,0.042,0.524,0.178,-12.817,18.921,-1.099
5.727025,0.74145609,0.64146751,0.00619725,0.19678383,0.063,0.535,0.194,-17.761,26.978,-6.775
5.74697,0.74329382,0.638668,0.00739884,0.19890389,0.174,0.611,0.216,-22.4,29.236,2.686
5.766915,0.74489844,0.6356625,0.00725024,0.20250158,0.261,0.711,0.251,-24.414,30.151,18.372
5.786861,0.7461794,0.63304347,0.00731779,0.20595805,0.3,0.78,0.261,-19.531,30.884,14.282
5.806806,0.74750167,0.63054579,0.00826579,0.20877016,0.302,0.782,0.27,-16.357,33.386,2.441
5.826751,0.74872112,0.62818605,0.0091781,0.21145859,0.333,0.794,0.266,-15.869,32.959,-1.16
5.846707,0.74945813,0.62633532,0.00938785,0.21430926,0.389,0.842,0.261,-12.207,28.748,1.587
5.866642,0.75073063,0.62372196,0.00919111,0.21746255,0.4,0.863,0.28,-22.522,29.114,5.371
5.886587,0.75134152,0.62191254,0.00864921,0.22053546,0.394,0.914,0.275,-14.587,23.804,11.841
5.906533,0.7523672,0.61979955,0.00889796,0.222964,0.37,0.881,0.298,-15.076,25.452,1.709
5.926478,0.75378668,0.61736357,0.00957444,0.22489141,0.412,0.93,0.294,-22.034,27.893,-9.644
5.946423,0.75478601,0.61542982,0.01017412,0.22680537,0.381,0.965,0.319,-13.916,24.414,-3.052
5.966369,0.75539327,0.61397195,0.01018867,0.22872618,0.352,0.919,0.309,-8.972,17.883,4.089
5.986314,0.75601268,0.61245781,0.00994713,0.23074085,0.346,0.882,0.296,-10.986,16.785,6.409
6.006259,0.75686938,0.61084127,0.00999255,0.2322107,0.382,0.893,0.307,-12.329,16.541,-4.395
6.026205,0.75775278,0.60913754,0.01002201,0.2337985,0.381,0.967,0.345,-11.78,16.296,-0.549
6.04615,0.75846249,0.60765862,0.0102879,0.23532914,0.39,1.014,0.368,-7.385,17.029,-1.465
6.066095,0.75892526,0.60664839,0.01040986,0.23643558,0.455,1.041,0.394,-0.427,12.939,-9.644
6.08604,0.75879961,0.60607857,0.00936678,0.23833631,0.517,1.079,0.388,1.953,9.46,1.526
6.105986,0.75777328,0.60666132,0.00786792,0.24016613,0.528,1.058,0.347,12.756,3.54,5.432
6.125931,0.75699979,0.60744238,0.00710058,0.24065472,0.484,1.024,0.329,14.038,-1.099,-7.446
6.145876,0.75618339,0.60860431,0.00693747,0.24029014,0.426,1.012,0.335,20.569,-5.066,-12.512
6.165822,0.75570965,0.60967648,0.00805181,0.2390243,0.336,0.974,0.342,23.254,-3.174,-21.606
6.185767,0.75535649,0.61112416,0.01021005,0.23634633,0.311,0.973,0.334,28.076,-5.493,-39.062
6.205712,0.75516015,0.61290276,0.01395284,0.23213938,0.234,1.021,0.335,33.386,-5.493,-54.81
6.225658,0.75507396,0.61584616,0.02299548,0.22375891,0.114,0.978,0.294,54.993,6.226,-118.469
6.245603,0.75644827,0.61920762,0.03853291,0.20708239,0.118,0.952,0.347,72.876,2.869,-245.544
6.265548,0.7576955,0.62236559,0.05448921,0.18865195,0.083,0.913,0.289,68.42,-2.625,-268.616
6.285494,0.75888145,0.6243965,0.0685631,0.17183453,0.03,0.934,0.24,51.575,-4.456,-241.516
6.305439,0.75957155,0.62575454,0.08032373,0.1582101,-0.078,1.044,0.239,41.504,-1.038,-191.04
6.325384,0.76071811,0.62633264,0.0934968,0.14238591,-0.188,1.006,0.294,41.626,-5.371,-213.867
6.34533,0.76335609,0.62450022,0.10712588,0.12574193,-0.177,0.978,0.277,10.742,-3.54,-234.497
6.365275,0.76489073,0.62310743,0.11868589,0.11221819,-0.148,1,0.206,10.437,2.625,-195.74
6.38522,0.76575005,0.62199074,0.12838446,0.10135019,-0.229,1.018,0.188,10.254,4.822,-153.076
6.405166,0.76613456,0.62097108,0.13672638,0.09348035,-0.315,1.037,0.199,9.094,13.489,-109.131
6.425111,0.76624942,0.61989349,0.14423905,0.08825526,-0.346,1.001,0.231,9.46,25.146,-75.684
6.445056,0.76619047,0.61889601,0.1506682,0.08496451,-0.337,0.964,0.206,5.554,29.602,-51.331
6.465001,0.76592505,0.61828148,0.15553099,0.08304757,-0.35,0.898,0.203,7.812,25.452,-25.452
6.484947,0.76559371,0.61799663,0.15848763,0.08263236,-0.335,0.873,0.182,5.005,19.287,0.305
6.504892,0.76527107,0.61795634,0.15957431,0.08382243,-0.318,0.871,0.191,3.723,14.648,25.818
6.524837,0.76538521,0.61752409,0.15881632,0.08733208,-0.319,0.876,0.205,-7.263,14.709,57.922
6.544783,0.7659173,0.61660004,0.1577678,0.09101903,-0.314,0.876,0.22,-13.794,13.428,59.326
6.564728,0.76707762,0.61501944,0.15629782,0.09441391,-0.261,0.892,0.223,-24.231,8.179,52.185
6.584673,0.76836872,0.6133523,0.15411876,0.0982642,-0.215,0.911,0.244,-26.062,6.042,56.091
6.604619,0.76937938,0.61217654,0.15046385,0.10322732,-0.165,0.978,0.243,-25.635,1.648,71.594
6.624564,0.76990169,0.61167192,0.14506988,0.10983416,-0.077,1.021,0.249,-22.217,-0.366,90.942
6.644509,0.76959491,0.61211884,0.1386451,0.11752336,-0.037,1.049,0.232,-14.099,-1.465,107.91
6.664455,0.76961422,0.6120128,0.13123369,0.12614273,-0.005,1.016,0.232,-23.682,-3.235,121.033
6.6844,0.77019453,0.61087394,0.12328233,0.13577528,0.01,1.052,0.23,-40.405,-0.488,132.324
6.704345,0.77007711,0.61064953,0.1151583,0.14431538,0.004,1.09,0.266,-24.414,-10.742,129.333
6.724291,0.77040577,0.60992253,0.1079886,0.15102285,0.008,1.096,0.283,-26.978,-15.381,106.995
6.744236,0.77053648,0.60968292,0.10103095,0.15605457,0.058,1.085,0.275,-19.775,-25.146,88.806
6.764181,0.7708171,0.60923898,0.09430356,0.16054806,0.142,1.104,0.27,-22.949,-24.963,75.134
6.784127,0.77029008,0.60979235,0.08678529,0.16515067,0.182,1.083,0.26,-11.108,-31.372,81.421
6.804072,0.76965392,0.61039579,0.07830512,0.17005336,0.191,1.06,0.214,-16.357,-37.659,92.224
6.824017,0.76852727,0.61150366,0.06876686,0.17521486,0.232,1.048,0.215,-10.376,-45.227,101.685
6.843963,0.76831049,0.61128026,0.06031257,0.17999397,0.207,1.062,0.258,-22.156,-38.086,93.14
6.863908,0.76871777,0.61024296,0.05313636,0.18399185,0.212,1.087,0.288,-28.503,-31.738,77.209
6.883853,0.76915234,0.60900396,0.04646284,0.18804273,0.196,1.129,0.3,-29.907,-27.466,77.881
6.903799,0.76940978,0.60792303,0.03927447,0.19208251,0.221,1.109,0.283,-30.151,-31.738,80.811
6.923744,0.76999801,0.60648179,0.0318731,0.1956194,0.251,1.043,0.271,-35.889,-35.828,74.768
6.943689,0.77158862,0.60414892,0.02603621,0.19742638,0.184,1.032,0.296,-44.373,-35.095,54.199
6.963634,0.77319384,0.6021809,0.02197255,0.19765306,0.085,1.017,0.336,-33.02,-35.156,38.94
6.98358,0.77487248,0.60035539,0.01972981,0.19686732,0.037,0.994,0.35,-26.306,-28.442,22.888
7.003525,0.7763989,0.59865087,0.01837555,0.19617395,0.02,0.98,0.356,-21.545,-21.057,20.142
7.023493,0.77744037,0.59749365,0.01741184,0.19566475,0.011,0.967,0.36,-12.146,-17.883,21.179
7.043416,0.77814162,0.59674805,0.01726487,0.19516481,0,0.943,0.365,-3.357,-11.902,17.273
7.063361,0.77856928,0.59625447,0.01780167,0.19491938,0,0.919,0.357,2.014,-4.395,15.015
7.083307,0.77876675,0.59579384,0.01824271,0.19549736,0.063,0.897,0.349,3.296,2.686,16.052
7.103252,0.77862424,0.59553081,0.01887333,0.19680241,0.078,0.91,0.348,6.897,9.521,20.752
7.123197,0.77827477,0.59539258,0.01972337,0.19851202,0.08,0.902,0.353,10.559,13.977,22.888
7.143143,0.77815634,0.59480762,0.0211245,0.20057517,0.08,0.885,0.355,6.836,22.217,21.301
7.163088,0.77812362,0.59394318,0.02312804,0.20302771,0.088,0.898,0.371,6.226,30.762,19.836
7.183033,0.77803051,0.59280407,0.02540223,0.2064136,0.102,0.9,0.387,5.92,40.344,24.841
7.202978,0.77756822,0.59194601,0.0276529,0.21029247,0.139,0.957,0.397,9.399,44.067,27.588
7.222924,0.77716839,0.59123045,0.03059382,0.21335387,0.162,0.969,0.394,11.169,45.166,13.489
7.242869,0.77723831,0.59022391,0.03519413,0.21516891,0.176,0.992,0.407,10.376,52.307,-11.169
7.262814,0.77783626,0.58946186,0.04245446,0.21378285,0.199,1.036,0.417,16.052,54.443,-60.913
7.28276,0.77941829,0.58812463,0.05248941,0.20943117,0.188,1.103,0.483,16.418,59.265,-108.032
7.302705,0.78110856,0.58729392,0.06462979,0.2019363,0.187,1.157,0.495,25.391,56.763,-151.917
7.32265,0.78238422,0.58697778,0.07717624,0.19332851,0.289,1.151,0.456,30.64,56.274,-174.011
7.342596,0.78292185,0.58706832,0.0894554,0.18542352,0.337,1.191,0.387,32.227,60.669,-169.006
7.362541,0.7827692,0.58762598,0.09929016,0.17919143,0.314,1.21,0.373,33.203,50.049,-136.719
7.382486,0.78138703,0.58923161,0.10702372,0.17546055,0.265,1.248,0.315,38.696,47.485,-96.619
7.402432,0.78103173,0.58967489,0.11472511,0.1706197,0.188,1.121,0.365,30.945,39.49,-106.995
7.422377,0.78085512,0.58986336,0.12283228,0.16504182,0.151,1.072,0.355,30.09,37.964,-115.54
7.442322,0.77964318,0.59113115,0.12936863,0.16119625,0.165,1.059,0.315,38.513,35.828,-88.806
7.462268,0.7771498,0.59381151,0.1336716,0.15986887,0.089,1.045,0.3,51.697,30.823,-41.992
7.482213,0.77475297,0.59632385,0.13756798,0.15884201,0.038,0.916,0.302,53.101,28.381,-33.02
7.502158,0.77299732,0.59803092,0.14172693,0.15731379,-0.019,0.896,0.302,44.25,26.428,-36.438
7.522104,0.77156639,0.59959501,0.14596033,0.15448868,-0.085,0.907,0.308,44.128,16.479,-43.03
7.542049,0.77123827,0.6001035,0.15154056,0.14867018,-0.091,0.893,0.326,37.476,8.179,-82.703
7.562003,0.77160573,0.59949893,0.15672147,0.14374992,-0.077,0.881,0.282,16.357,12.146,-78.125
7.58194,0.77202618,0.59857696,0.16075243,0.14085409,-0.096,0.836,0.255,6.348,16.052,-51.941
7.601885,0.77213883,0.59797627,0.16301133,0.14019026,-0.096,0.798,0.229,2.869,15.747,-19.348
7.62183,0.77150083,0.59830678,0.16334388,0.14189528,-0.122,0.805,0.219,7.507,14.16,20.203
7.641776,0.7711677,0.59839594,0.16229801,0.14450619,-0.133,0.785,0.241,2.502,7.874,38.33
7.661721,0.77087921,0.59845781,0.16034916,0.14792439,-0.138,0.877,0.268,-0.61,5.371,51.575
7.681666,0.77052188,0.59869546,0.15793249,0.15138388,-0.137,0.891,0.286,1.953,1.282,56.03
7.701612,0.77051431,0.5985356,0.15473759,0.15530334,-0.093,0.88,0.281,-6.592,-1.526,60.12
7.721557,0.77076769,0.59806031,0.15033165,0.16012947,-0.053,0.888,0.272,-16.296,-5.249,72.083
7.741502,0.77106941,0.59739178,0.14428107,0.16660744,-0.006,0.924,0.262,-26.672,-7.385,93.628
7.761448,0.77098811,0.59700757,0.13667023,0.17458682,0.05,0.971,0.269,-28.198,-9.888,114.929
7.781393,0.77037728,0.59713817,0.12778091,0.18334909,0.048,0.981,0.277,-23.987,-16.724,135.071
7.801338,0.76983052,0.59699976,0.11801586,0.19241746,0.042,0.964,0.29,-28.137,-22.705,146.057
7.821284,0.7700721,0.59581906,0.1089535,0.20029412,0.08,0.929,0.297,-38.757,-23.254,126.526
7.841229,0.76970798,0.59547055,0.09934757,0.20759234,0.174,0.914,0.286,-28.87,-31.311,121.033
7.861174,0.76877666,0.59546596,0.08831321,0.21587853,0.261,0.877,0.274,-27.039,-35.522,135.01
7.88112,0.76796764,0.59458989,0.07723967,0.2252169,0.356,0.923,0.302,-36.011,-25.33,138.611
7.901065,0.76777416,0.59241474,0.06673394,0.23476404,0.339,1.039,0.344,-50.354,-17.7,139.465
7.92101,0.76666194,0.59044695,0.05510882,0.24609932,0.343,0.997,0.415,-40.771,-16.968,167.236
7.940956,0.76526165,0.58862162,0.04443015,0.25675896,0.391,0.887,0.381,-35.95,-12.695,154.053
7.960901,0.7648859,0.58605909,0.0348119,0.26508948,0.413,0.795,0.357,-44.861,-16.907,121.094
7.980845,0.76516855,0.58286631,0.02538958,0.27228528,0.438,0.776,0.352,-53.772,-20.386,105.347
8.000792,0.76571083,0.57876486,0.01525628,0.28015244,0.482,0.791,0.391,-63.599,-19.287,112.793
8.020737,0.76571023,0.57464993,0.00482274,0.28886339,0.518,0.884,0.424,-62.866,-16.479,126.343
8.040682,0.76479745,0.57185245,-0.00521142,0.29671961,0.498,0.841,0.443,-42.603,-24.78,122.803
8.060628,0.76535314,0.56821716,-0.01316883,0.30197749,0.452,0.705,0.434,-49.622,-22.4,82.52
8.080573,0.76642406,0.56483436,-0.01954934,0.30524433,0.452,0.666,0.405,-46.448,-21.484,51.636
8.100518,0.7678445,0.56128454,-0.02501737,0.30781269,0.427,0.682,0.421,-46.387,-19.043,41.626
8.120464,0.76882136,0.55848771,-0.02963405,0.31004357,0.406,0.72,0.442,-34.363,-18.372,39.062
8.140409,0.76944751,0.55639702,-0.03336349,0.31186506,0.375,0.742,0.455,-23.132,-17.944,35.645
8.160354,0.77003723,0.55481529,-0.03571701,0.31296468,0.342,0.717,0.447,-13.916,-13.489,23.132
8.1803,0.7707665,0.55347943,-0.03648391,0.31344616,0.33,0.719,0.446,-7.568,-4.944,8.789
8.200245,0.77216387,0.55188847,-0.03566331,0.31290606,0.331,0.741,0.454,-9.216,3.479,-11.475
8.220191,0.77361721,0.55077738,-0.0338013,0.31147736,0.375,0.758,0.458,-2.686,7.568,-30.151
8.240136,0.77514172,0.54949248,-0.03115279,0.31023026,0.373,0.801,0.459,-3.967,16.602,-31.921
8.260081,0.77645797,0.54847556,-0.02787932,0.3090474,0.364,0.79,0.472,3.357,21.057,-34.851
8.280027,0.77749258,0.54806727,-0.02353051,0.30752867,0.381,0.818,0.488,14.282,26.917,-44.983
8.299989,0.77886844,0.54788655,-0.01759521,0.30475351,0.393,0.826,0.491,19.287,33.447,-69.092
8.319917,0.78001183,0.54837346,-0.01107227,0.30123982,0.433,0.844,0.491,27.527,34.241,-82.825
8.339863,0.78061444,0.54925007,-0.00517423,0.29822597,0.477,0.833,0.484,32.227,33.081,-78.064
8.359808,0.78076196,0.55092132,0.00053954,0.29478157,0.451,0.884,0.479,39.429,25.635,-76.599
8.379753,0.78113055,0.55360281,0.00716538,0.2886306,0.426,0.946,0.49,49.255,12.329,-104.37
8.399698,0.7817294,0.55653322,0.01431176,0.28100726,0.435,0.929,0.487,52.856,7.629,-124.146
8.419644,0.78198856,0.55901271,0.0207658,0.27489534,0.498,0.888,0.451,47.668,16.113,-112.732
8.439589,0.78155887,0.56146061,0.026533,0.27059877,0.496,0.885,0.399,45.959,23.682,-92.102
8.459534,0.78100824,0.56354344,0.03178333,0.26727277,0.459,0.935,0.383,39.185,26.123,-77.637
8.47948,0.78101426,0.56558204,0.03846354,0.26201954,0.348,0.938,0.437,45.959,21.301,-97.29
8.499425,0.78162897,0.56759751,0.04686863,0.25434726,0.321,0.929,0.443,49.438,20.203,-131.042
8.519371,0.78276384,0.5700745,0.05718347,0.24295247,0.335,0.873,0.369,53.589,13.855,-181.641
8.539316,0.78461534,0.57193577,0.06837274,0.22933252,0.312,0.806,0.363,48.95,7.996,-209.534
8.559261,0.78543347,0.57401562,0.07776443,0.21806647,0.276,0.848,0.277,44.861,7.874,-171.997
8.579207,0.78604478,0.57531637,0.08604304,0.20914407,0.188,0.796,0.265,35.217,14.221,-141.052
8.599152,0.78803408,0.57564062,0.09571411,0.19616051,0,0.756,0.313,30.334,-4.089,-178.04
8.619097,0.7910645,0.57514113,0.10649141,0.17913464,-0.113,0.741,0.383,28.564,-22.156,-219.238
8.639043,0.79320371,0.57512313,0.11554831,0.16343144,-0.064,0.752,0.342,29.48,-26.123,-200.378
8.658988,0.79542208,0.57387733,0.1221825,0.15178923,-0.038,0.769,0.245,1.404,-18.005,-152.405
8.678933,0.79714167,0.57247084,0.12591438,0.14487201,-0.024,0.758,0.202,-11.963,-11.78,-91.858
8.698879,0.79767418,0.57200789,0.12669648,0.14307661,-0.036,0.775,0.193,-10.254,-5.127,-22.339
8.718824,0.7962113,0.57364482,0.12441508,0.14662878,-0.004,0.779,0.173,5.798,2.563,49.011
8.738769,0.79370445,0.57612431,0.12024672,0.15380107,-0.032,0.878,0.246,17.212,8.24,101.135
8.758715,0.79150689,0.57778621,0.11485574,0.16275175,-0.056,0.925,0.314,9.277,8.789,127.441
8.77866,0.78936529,0.57928228,0.10878261,0.17175804,-0.028,0.95,0.341,7.874,3.479,131.104
8.798605,0.78648162,0.58180106,0.10161726,0.18063244,0.038,0.991,0.313,16.357,-6.958,135.742
8.818551,0.78373122,0.58385426,0.09362808,0.19003509,0.097,0.986,0.276,5.981,-8.85,142.029
8.838496,0.78209394,0.58413243,0.08602962,0.19929181,0.112,0.955,0.26,-16.724,-3.784,134.583
8.858441,0.7812739,0.5832867,0.07882337,0.20778498,0.133,0.963,0.256,-31.616,-3.479,122.375
8.878387,0.78170598,0.58092541,0.0724332,0.21497647,0.112,0.965,0.309,-46.204,-4.15,104.858
8.898332,0.78242987,0.57831031,0.06584331,0.22141676,0.115,0.954,0.342,-47.668,-11.414,99.854
8.918277,0.78300762,0.57546312,0.05856508,0.22871685,0.151,0.942,0.361,-49.927,-10.803,110.413
8.938223,0.78301924,0.57300919,0.05022597,0.23668259,0.21,0.934,0.362,-46.57,-15.137,121.277
8.958168,0.78284746,0.57070243,0.04124112,0.24443349,0.281,0.904,0.349,-46.814,-20.63,119.385
8.978113,0.78251457,0.56900215,0.03257912,0.25069132,0.326,0.902,0.34,-40.344,-27.954,102.722
8.998059,0.78267378,0.56684846,0.02456053,0.25593245,0.374,0.925,0.359,-45.166,-26.733,85.449
9.018004,0.7825529,0.5651775,0.01650568,0.26060104,0.392,0.955,0.372,-39.734,-32.043,82.153
9.037949,0.78197259,0.56356657,0.00834108,0.26616156,0.376,0.972,0.399,-35.461,-29.236,96.191
9.057895,0.78106111,0.56141102,-0.00049947,0.27342448,0.376,0.912,0.392,-39.551,-23.071,117.31
9.07784,0.77982819,0.55885601,-0.0095349,0.28188121,0.361,0.859,0.399,-40.039,-17.456,132.629
9.097785,0.77797079,0.55654728,-0.0188207,0.29096803,0.36,0.837,0.407,-34.119,-17.517,143.616
9.117731,0.77542138,0.55479378,-0.02834037,0.30020398,0.371,0.854,0.427,-25.452,-21.606,150.513
9.137676,0.77248991,0.55355865,-0.03788491,0.30886391,0.406,0.842,0.423,-19.287,-26.855,145.874
9.157622,0.77110249,0.54961103,-0.04725911,0.31795475,0.408,0.766,0.438,-49.011,-13.733,143.616
9.177567,0.77007741,0.54577661,-0.05525097,0.32566243,0.463,0.723,0.464,-43.64,-10.071,117.615
9.197512,0.76955485,0.54277891,-0.06149554,0.33074859,0.469,0.725,0.449,-36.072,-13.611,82.092
9.217458,0.76965111,0.5403586,-0.06572296,0.33366176,0.447,0.682,0.45,-26.855,-12.573,48.279
9.237403,0.76943117,0.53921819,-0.06865586,0.33541879,0.421,0.702,0.452,-10.315,-15.198,34.424
9.257348,0.76968253,0.53728312,-0.07096259,0.33746111,0.424,0.715,0.46,-17.761,-5.066,33.02
9.277294,0.76978242,0.53576338,-0.07209043,0.33940479,0.419,0.729,0.478,-8.24,1.648,27.039
9.297239,0.76952499,0.53531241,-0.07165102,0.34079039,0.41,0.753,0.481,7.69,6.958,15.625
9.317184,0.76986009,0.53522485,-0.06956661,0.34060279,0.435,0.722,0.461,11.963,13.306,-14.954
9.33713,0.77129245,0.53520787,-0.06524428,0.33823609,0.458,0.688,0.452,13.794,22.217,-56.763
9.357075,0.77387106,0.53534299,-0.05855798,0.33332038,0.469,0.715,0.45,13.672,28.992,-98.572
9.37702,0.77804035,0.53576189,-0.04823422,0.32447779,0.446,0.769,0.473,16.907,36.072,-158.813
9.396966,0.78240937,0.53681123,-0.03609969,0.31363374,0.511,0.838,0.477,24.231,41.321,-192.81
9.416911,0.78564388,0.53887343,-0.02468942,0.3029348,0.566,0.889,0.494,37.354,33.752,-187.134
9.436857,0.78677231,0.54233944,-0.01426263,0.29437026,0.516,0.873,0.472,60.12,32.593,-154.907
9.456802,0.78793365,0.54635173,-0.00278421,0.28399411,0.413,0.845,0.432,67.444,27.527,-174.561
9.476747,0.79069346,0.54901564,0.00968792,0.27072453,0.445,0.891,0.429,47.668,24.414,-215.027
9.496693,0.79312098,0.55106926,0.02172128,0.25847617,0.409,0.97,0.426,41.077,28.259,-199.89
9.516638,0.79473823,0.55258459,0.03210977,0.24901877,0.364,0.954,0.435,37.537,32.288,-162.17
9.536583,0.79624218,0.55346304,0.04215456,0.24062429,0.285,0.929,0.425,31.982,36.56,-148.01
9.556529,0.79911709,0.55282032,0.05371751,0.23003469,0.221,0.937,0.427,15.198,38.757,-179.382
9.576474,0.80280614,0.55131024,0.06695382,0.21697114,0.188,0.931,0.441,9.338,40.039,-215.271
9.596419,0.80584759,0.55022037,0.08046737,0.20345069,0.138,0.933,0.432,17.395,39.062,-218.445
9.616365,0.80718267,0.5505057,0.09185602,0.19225526,0.09,0.927,0.366,29.907,32.654,-177.734
9.63631,0.80714446,0.5518598,0.10072597,0.18390992,0.053,0.896,0.353,40.1,26.245,-130.981
9.656255,0.80658954,0.55310202,0.10818808,0.17828867,-0.021,0.854,0.358,38.696,29.358,-91.309
9.676201,0.80656135,0.55348557,0.11530864,0.17267439,-0.126,0.852,0.369,28.748,23.682,-81.726
9.696146,0.8073675,0.55293018,0.12254155,0.16555814,-0.136,0.847,0.363,17.212,16.113,-99.304
9.716091,0.80835146,0.55187136,0.12933038,0.15899569,-0.158,0.821,0.319,6.409,16.235,-92.407
9.736037,0.80856717,0.55144864,0.13418201,0.15530203,-0.168,0.846,0.31,7.629,16.541,-51.697
9.755982,0.8083263,0.55133098,0.13685144,0.15464285,-0.156,0.817,0.287,3.479,16.052,-9.705
9.775927,0.80726218,0.55221635,0.13639306,0.15742239,-0.124,0.793,0.277,6.897,9.705,41.321
9.795873,0.80456448,0.5554257,0.13180648,0.1637232,-0.093,0.817,0.264,23.56,-6.592,103.21
9.815818,0.80192047,0.55805689,0.12560065,0.17239651,-0.096,0.864,0.28,12.146,-5.554,135.193
9.835764,0.7993682,0.56040502,0.11827176,0.18157232,-0.094,0.893,0.316,9.033,-12.512,147.461
9.855709,0.79742587,0.56154537,0.11060272,0.19116953,-0.064,0.966,0.368,-4.822,-10.925,149.658
9.875654,0.79563743,0.56223464,0.10268965,0.20076887,-0.018,1.025,0.377,-11.658,-11.719,148.682
9.8956,0.79379779,0.56253988,0.09387863,0.21123627,0.021,1.008,0.357,-19.348,-12.817,160.828
9.915545,0.79092228,0.56411004,0.08359765,0.22188549,0.125,1.005,0.309,-9.094,-24.048,169.373
9.93549,0.78910184,0.56394953,0.07380464,0.2320175,0.118,0.99,0.33,-27.71,-20.874,160.278
9.955436,0.78774494,0.56319129,0.06467833,0.24101914,0.142,0.95,0.336,-32.166,-21.057,143.982
9.975381,0.78715688,0.56151295,0.05635249,0.24882065,0.187,0.943,0.412,-36.255,-20.081,123.474
9.995338,0.78653759,0.56025922,0.04905196,0.25507283,0.242,0.924,0.379,-31.128,-20.081,99.854
